,text,misinformation,index
2894,"Quando falei com uma colega minha que vai votar por Haddad hoje, perguntei-lhe: """" Vocês pensam que os pedofilas vão votar por Haddad ou Bolsonaro? """" Ela disse: """" Haddad. Vocês pensam que os traficantes vão votar por Haddad ou Bolsonaro? """" Ela disse: """" Haddad. """" Vocês pensam que membros de frações criminales pelo Brasil vão votar por Haddad ou Bolsonaro?",1,4794
2895,"Acabo de saír da banca e vi um celador a cobrar uma multa no carro. Eu gritei-lhe: """" Meu amigo, não multa, não! """" Ele ignorou-me e continuou a cobrar uma multa. Então eu não — chamei-lhe a """" rapariga do celador. """" Ele apenas olhou para mim e olhou para o pneu sujo do carro e paguou outra multa. Eu disse-lhe que ele deveria sair do caminho! (Mais multa.) Estávamos lá durante cerca de cinco minutos a discutir, e cada vez que sussurrava, era mais multa. Afinal, consegui discutir, e corri pela rua para pegar na minha bicicleta que estava do outro lado da rua, e deixei com a consciência limpa e a paz de espírito que tinha tentado ajudar alguém que nem sequer eu conhecia. Eu sou assim. Acho que",0,4798
2,"Se forem parte desse grupo, sigam as instruções por baixo.",1,4799
2896,"MITO *Bolsonaroo* ganha em todos os estados, porque as pessoas querem renovação! ___________________ Acre: Bolsonaro 64,18 % ___________________ Alagoas: Bolsonaro 48,36% ___________________ Pai: Bolsonaro 72,29 % ___________________ Amazonas: Bolsonaro 56,18 % ___________________ Bahia: Bolsonaro 69,62 % ___________________ Ceará: Bolsonaro 57,46 % ___________________ *Registrar Federal: Bolsonaro 71,25% ___________________ *Spirito Santo: Bolsonaro 80,70% ___________________ *Goiás: Bolsonaro 77,25% ___________________ Maranhão: Bolsonaro 68,90% ___________________ Mato Grosso: Bolsonaro 60,36% ___________________ Mato Grosso Sul: Bolsonaro 54,55 % ___________________ Minas:;Bolsonaro 62,81 % ___________________ Paris: Bolsonaro 49,67 % ___________________ Paraíba: Bolsonaro 60,91 % ______ Paraná: Bolsonaro 47,88 % ___________________ Pernambuco: Bolsonaro 68,",1,4805
2897,(Risos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos),0,4806
2898,"A agência de notícias cubana diz que """" Lula da Silva ganhou o primeiro debate presidencial. """" Percebem o que é o comunismo?",1,4808
2899,Movem uma imagem do vosso perfil Whats. perfil de grupo.,0,4814
2900,"A história dos ratos. Um dia, um homem entrou numa loja antiga e encontrou uma bela estatua de rato. Encantado pela beleza da obra de arte, corriu até ao banco e perguntou ao vendedor por que era. Ele disse: """" É por 50 dólares. """" A peça é por 1000 dólares. """" A história dos ratos é por 1000 dólares. """" O quê? Vocês estão loucos? Eu vou pegar na obra de arte. """" Então, o homem saiu da loja felizmente com a sua estatua sob o seu braço. Enquanto caminhava, percebeu em choque que infindáveis ratos estavam fora das caixas de lixo e das bocas de lobos na rua e estavam a persegui-lo. A correr desesperadamente, o homem chegou ao lado do cais e atirou a peça para o meio do oceano. Confusado, viu todos estes ratos a",0,4815
2901,Está a vir dos nossos vizinhos! As organizações de mulheres brasilianas já decidiram: é BOLSONARO. (Risos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos),0,4816
2902,Como será o dia de Fausto no 7 de outubro de 2018?,1,4817
2903,Collaborar com a Childhood Trust e ajudar a UNICEF a comprar mais Evoque Land Rovers.,1,4818
2904,Exclusivo: Janaina Paschoal desmascara armas para atingir Bolsonaro.,1,4821
2905,"*Bolsonaro e Mourão estão numa casa de banho. * * Um cliente aproxima-se deles e pergunta: * * De que estão a falar tão vivo? * * Estamos a planear resolver o problema brasileiro de uma forma muito rápida e discreta... responde Bolsonaro... * * """" Uau """", exclama o cliente. * E quais são esses planos? * * No Brasil, vamos matar 14 milhões de peões, um flamenco e um baski, responde Mourão. * * O convidado parece confuso e pergunta: * * Um... flamenco e um baski? * * Porque vão matar um flamenco e um baski? * * Bolsonaro aplaude novamente a Mourão e exclama: * * Não lhe disse? * * Ninguém vai perguntar para os 14 milhões de peões",0,4823
2906,"Agora tomem o número que deram e vejam quem não conseguem esquecer em outubro de 2018.* 1 - ស្َith 2 - ស្َith 3 - ស្َith 4 - ស្َith 5 - ស្َith 6 - ស្َith 7 - ស្َith 7 - ស្َith 8 - ស្َith 9 - ស្َith 10 - ស្َith 11 - ស្َith 12 - ស្َith 13 - ស្َith 14 - ស្َith ao lado 15 - ស្َith 16 - ស្َith 17 - ស្َith 17 - ស្َith 18 - ស្َith 19 - ស្َith 20 - ស្َith E.T. de Varginha E isso é tudo, certo? *→* * Passá-lo para as pessoas que apreciam este tipo de exercício também! 😉",0,4825
2907,A senadora Vanessa arrasa a multidão para uma manifestação que lamenta a eleição do candidato Lula na estrada 08 de Alvorada 1 — mais de 40 000 pessoas!,0,4826
2908,"Voting-on-Trends Survey Agosto 2018 pesquisa intencional: Só podem votar uma vez. No final do questionário, vão ver os resultados. Por favor, ajudem a difundir este questionário.",1,4828
2909,"Porque estou a favor da privatização de companhias estatais como Postal, Petrobrás, Eletrobrás e por aí fora? Bem, vejam: durante anos, o nosso governo tem mostrado-nos a sua incompetência na administração. Os nossos serviços públicos são frequentemente uma vergonha, e nós, Brasilianos, sofremos disso. As companhias estatais são administradas com dinheiro público (de uma forma ameaçadora para dizer, """" A nossa casa! """") Porque o dinheiro dos contribuíntes cai todos os meses nas contas destas companhias, eles não se preocupam com trazer melhorias, renovar os serviços, adaptar-os às nossas necessidades. Vocês não têm que lutar pela graça da brisa porque não têm escolha. Então a iniciativa privada seria muito mais eficaz na gestão de empresas e recursos, e isso é provado pelos bons resultados que foram atingidos na privatização na última década",0,4829
2910,Emergência: Alexandre de Moraes ordena um novo julgamento e suspende o julgamento de Bolsonaro,0,4830
2911,"Como podem dizer que a vossa cara não pode ser presidente se ele se lembrar em 27 minutos de que um bom homem fez um cheque, que um bom homem ganha quatro vezes mais do que a Renata, que ele mostrou que um kit gay pode ser usado na escola mas não é mostrado na TV à 21h da noite, que o seu chefe apoiou o exército, e, para fechar com uma chave de ouro, anunciou o seu apartamento no balão à manhã sem gastar um centão? kkkkkkkk",1,4831
3,"Gostava que os meus amigos ouvissem esse som, e se eles se sentissem como eu na minha obrigação de considerar os outros, o nosso futuro nos enriqueceria.",1,4833
4,Há poucos funcionários na quinta de Evandro Cegan. Olhem para a indignação do dono.,1,4835
2912,"Basta clicar no estado e depois na pessoa. Revela tudo sobre as suas vidas. Lansar o #TchauQueridos agora! www.tchauqueridos.net Passaram os últimos anos a votar contra os interesses do Brasil. É tempo de recarregar a memória dos Brasil. #TchauQueridos Afinal, para conseguirmos pessoas novas e boas no Congresso, temos de criar espaço para o pior lá fora. Ajuda a espalhar!",0,4836
2913,"Essa é a boa parte da campanha, o coelho de Eunice, a distribuir o bandido ao outro tipo de """" The Lord of the Rings """". (Risos) (Aplausos)",1,4839
2914,"Alguém pode dizer-me se ainda há sexta-feira, porque o documento que Leopoldina assinava, proclamando a independência, foi queimado?",0,4843
2915,"*Vote para a corrida! * TICO Santa Cruz está a correr uma corrida na corrida dos E.U.A. para a qual V.C., Bolivar ou Haddad vai ganhar. *Cliquem no link e vejam o Bolivar. * #Share tanto quanto puderem.",1,4844
2916,"Quando lhe chamam Bosonario Homofóbico, é porque ele lutou contra ele. Vejam, se concordam, podem chamar-lhe o que quiserem. Vejam o que eu toquei no 9o Summit LGBT: É muito pior do que o mapa que Bolsonaro mostrou!",1,4845
2917,"Paraná As pesquisas registadas na TSE: MITO *Bolsonaro* Ganhou em todos os estados, porque as pessoas querem renovação! ___________________ Acre: Bolsonaro 64,18 % ___________________ Alagoas: Bolsonaro 48,36% ___________________ Daughter: Bolsonaro 72,29 % ___________________ Amazonas: Bolsonaro 56,18 % ___________________ Bahia: Bolsonaro 69,62% ___________________ Ceará: Bolsonaro 57,46 % ___________________ *Regestra Federal*: Bolsonaro 71,25 % ___________________ *Saint Spirit*: Bolsonaro 80,70% ___________________ *Goiás*: Bolsonaro 77,25 % ___________________ Maranhão: Bolsonaro 68,90 % ___________________ Mato Grosso: Bolsonaro 60,36 % ___________________ Mato Grosso Sul: Bolsonaro 54,55 % ___________________ Minas: Bolsonaro 62,81 % ___________________ Para: Bolsonaro 49,67% ___________________ Paraíba: Bolsonaro 60,91 % ______ Paraná:",1,4849
2918,"É impressionante só clicar no estado e depois na pessoa. Revela tudo sobre as suas vidas. Lancer o #TchauQueridos agora! www.tchauqueridos.net Passaram os últimos anos a votar contra os interesses do Brasil. É tempo de recarregar a memória dos Brasilianos. #TchauQueridos Afinal, para conseguirmos pessoas novas e boas no Congresso, temos de criar espaço para o pior lá fora. Ajuda a espalhar-lo!",0,4851
2919,Eles cortaram-no no Bolsonaro.,0,4852
2920,Já não sabemos a quem confiar — Bolsonaro e Lula a trabalharem juntos.,1,4853
2921,"Os médicos conseguiram controlar o hemorragio no estômago de Bolsonaro, conseguiram controlar a artéria mesenária, controlar o fígado, controlar o intestino grande, todos os órgãos foram cobertos, e não houve qualquer lesão do fígado, de acordo com os médicos, ao contrário do que se pensava.",0,4854
2922,"Tipo quente:Actualização médica: O exame laparoscópico revelou uma lesão do fígado. Ele encontrou uma lesão da artéria superior da femur que foi reparada, uma lesão da transfusión transversal da coluna que foi reparada, e três enjoes no intestino que foram também reparados. Bolsonaro é estável, com pressão arterial normal, não há risco de morte iminente. Ele tem controlado o hemorrágio até agora. Eles estão a considerar deixar a biliária aberta, mas ele vai ser transferido do hospital, e essa decisão será tomada por um segundo.",0,4855
2923,Sonho do dia: ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE ONE,0,4858
2924,"Ele já não precisa de estar nas ruas para fazer campanha. Ele ganhou o julgamento Fora de hoje. Ele já não precisa de atravessar os aeroportos, cidades e aldeias do Brasil. Ele já não precisa de ser transportado de costas pelos seus eleitores e eleitores: ele mostrou que o Brasil é digno de heróis. Ele derramou o seu sangue para o país. A sua dor, as suas aflições e o seu sofrimento agravou a sua candidatura e a sua posição como homem e líder. Ele mostrou que um homem simples e honesto podeterrorizar aqueles que odiam os valores cristãos e preferem o caos. Ele ganhou as eleições há um mês antes de hoje. No fim das nossas celebrações de independência, ele libertou o Brasil da dúvida, da rabelha e da escravatura ideológica. Ele provou hoje que tinha razão. Ele provou que falava a verdade, mesmo ao",0,4859
2925,"Lula, estou apenas a votar por si! Mostre-me o número!",0,4860
2926,"Olhem para aquela ali que muitas pessoas pensam que é louca, olhem para """" profissional """".",1,4861
2927,""""" O militante que tentou assassinar o Jair Bolsonaro estava a ficar em Juiz de Fora há 10 dias num lugar barato. As suas origens, como sabem, estão em Montes Claros, uma cidade no norte de Minas. A polícia federal está a tentar descobrir o nome do criminoso para o homem que ordenou o seu assassino. Além de ajudar pelo menos dois homens mais (que já estão na prisão), imagens de vídeo do momento do incidente mostram que uma mulher também participau no ataque. Além disso, juntamente com o criminoso foi encontrado um extracto de uma transferência feita hoje para o seu registo no valor real de 350 000 euros. Na altura, a PF já tinha rastreado as origens daquele dinheiro, por causa do acesso aos computadores do sistema bancário. Como tudo acontece, o Jair Bolsonaro está a desmontar a estrutura de organizações de esquerda mesmo antes do",1,4862
2928,"A Galera, no """" website """" de Eduardo, tem o WhatsApp disponível para as pessoas enviarem uma postal a um vizinho, e se vocês pudessem lá ir e enviarem uma postal, seria legal.",0,4863
2929,"Naquela manhã no hospital sírio-líbano, Jair Bolsonaro foi visitado pelos seus concorrentes no sítio principal: Marina Silva, que foi confundida com um doente terminal e foi levada para a U.T. Henrique Meireles, que foi confundida com um corpo e foi levada para a morgue Geraldo Alckmin, que apanhou todos os almoços dos doentes Boulos, que desmontou a enfermaria e recoupou os custos dos advogados do doente Ciro Gomes, que prometeu pegar nos nomes das enfermeiras da CPC Cabo Dacilo, que não visitou Bolsonaro, ficou na praça sorrindo-lhe, entusiasmado, ele fez negócio com a administração do hospital e colocou caixas de Itau nos corredores Lula, estava tímido, estava meio cansado e não se desistiu... Hahahahahahahahahaaha",0,4864
2930,"animais de estimação a dizer: """" Eu não vi nenhum quebrado! """" Claro — Não viram um triângulo — vão pôr uma faca lá?",0,4866
2931,"(Vídeo) Narrador: Emocionalmente — ontem à noite, Manaus parau a grande manifestação para o Senado e a candidata a reeleção Vanessa Graziotim em favor de Lula e PT. Fantástico. (Vídeo) Narrador: Emocionalmente — vejam o vídeo, é muito emocionante.",0,4867
2932,"........................................................................ Commonwealth of Independent States: """" Esta manhã no Hospital Albert Einstein, o Jair Bolsonaro recebeu a visita dos seus concorrentes no seio principal: * *Marina Silva que foi confundida com uma doente terminal e foi levada para o Hospital General dos Estados Unidos. * *Henrique Meireles, que foi confundida com um cadáver e foi levada para o morgue; * *Geraldo Alckmin, que comeu todos os almoços dos doentes; * *Boulos, que derrubou a cadeia na porta de trás e invadiu o gabinete da enfermeira e derrubou os custos do advogado do doente; * *",0,4868
