,text,misinformation,index
16740,"O passo a passo da invasão russa ao Brasil segundo Janaína Paschoal, a musa do impeachment. Não é de hoje que ficamos admirados com as pérolas postadas no Twitter da Janaína Paschoal, a musa do impeachment. Ela é uma jurista que ficou conhecida por ser coautora da denúncia de impeachment da ex-presidente Dilma Rousseff e principalmente por girar no alto de sua cabeça a bandeira do Brasil, enquanto gritava palavras de ordem em um tom “pastoresco.
 dizendo que “Deus não dá asa pra cobra, mas às vezes a cobra ganha asas” em um discurso na USP, onde ela é professora.
Na manhã desta terça-feira Janaína Paschoal usou seu Twitter para mostrar sua preocupação com a atual situação política de um país vizinho aqui da América Latina. Ela explicou em um passo a passo muito simples que o Brasil é responsável pelo atual momento da Venezuela, além de mostrar em quatro tópicos como será a provável invasão russa ao Brasil. Está rindo? Pois ela está falando sério.
Às 7h da manhã, Janaína bradava em sua rede social que o Brasil TEM que ajudar a Venezuela.
Nos minutos seguintes, ela deu super dicas de COMO ajudar a Venezuela. Parece simples, principalmente se tratando de um país tão estável politicamente e que não tem nada pra resolver internamente como o Brasil. O momento é perfeito para ajudar o vizinho.
Na verdade ela quer ajudar OS vizinhos. A América Latina inteirinha, pra sermos mais exatos. Janaína, seu coração é enorme.
Bom, a ditadura na Venezuela foi bancada pelo Brasil, então temos o dever moral de ajudar a acabar com ela! O último a chegar é a mulher do padre.
Nunca saberemos, Janaína, mas agradecemos seus esforços para que isso jamais tenha a chance de acontecer.
Pouco mais de 20 minutos depois ela pede que Michel Temer tome as medidas cabíveis para libertar a Venezuela. Infelizmente Temer não é vice de ninguém por lá, então deve dificultar um pouco, mas a sugestão deve ter sido anotada pelo presidente.
E por fim, depois de tantas voltas, esses quatro pontos PROVAM que a construção de uma base militar russa na Venezuela deixará Putin, um adolescente imperialista (ninguém nega), a um passo de atacar o Brasil.
Não ria. Ela está falando sério.",1,16740
16236,"E aqui é o País da enganação ! O corpo do ator Paulo Gustavo vai ser velado no teatro municipal Como assim ? As vítimas de Covid não tem que ser embaladas, urna funerária lacrada e sepultada às pressas com poucas pessoas? Tantas famílias tiveram q enterrar seus entes queridos, sem ter nem mesmo velório … Acorda, Brasil. A pandemia é uma FRAUDEMIA !!! ,428da925ec6aa347ea79cbaa8355e6bao56iaew6.html",1,16236
12638,Gostei da proposta do Bolsonaro de cobrar 20% de imposto do salário mínimo. Ele volta para 794 reais em janeiro. Massa!,1,12638
9947,‘I don’t know … But I think this Ebola epidemic is a form of population control. Shit is getting crazy bruh’Tradução nossa,1,9947
16756,"Uber solta nota de agradecimento pelo início da cobrança de bandeira 2 de fim de ano. A tradicional “bandeira 2.
 tarifa de fim de ano com 20% de acréscimo no valor do quilômetro rodado pelos taxistas, parece ter agradado ao Uber. É tanta a empatia pela ação da concorrência que o aplicativo, através das suas mídias sociais, soltou nota de agradecimento a todos os taxistas do país.
“Parece piada. A concorrência já anda desleal e os caras dão mais esse tiro no pé? É como as greves. Sempre que eles param, a procura por Uber aumenta 800 por cento!.
 afirmou Cláudio Aires, usuário do Uber.",1,16756
2862,"👆🏻👆🏻👆🏻👆🏻👆🏻👆🏻👆🏻👆🏻👆🏻👆🏻👆🏻
Observe que Haddad defende Stalin, parece que é seu Ídolo, este é o Homem que se diz Democrata",1,2862
5751,"1. O que você precisa saber sobre familiocracia esse *vídeo apresentas aspectos gerais é o primeiro passor para entender o problema.*

2. Outra fontes são as matérias de *Clebe Toledo*, o Jornalista de Política mais respeitado do Tocantins, que vem analisando o problema e suas vicissitudes no contexto das oligarquias clãs: Abreu, Miranda, Dimas, Siqueira, Alves, Filho...

*Confira uma das melhores análises sobre familiocracia 👩🏼 🧓 👶🏻 💰* 👉: 

Clebe Toledo descreve o efeito deletério da prática, confira trecho lapidar:

""Claro que não há nenhuma ilegalidade, mas, com uma leitura básica da conjuntura política do Estado e do País, constata-se que a sociedade se debate pela moralização da política e questiona alguns vícios da vida pública, entre eles a familiocracia."" 

Referindo-se a Irajá Abreu e a pressão de Kátia Abreu sob o PRTB, no fim Irajá levou a vaga! 🤢 Contina Cleber:

""É muito difícil que algum pré-candidato a governador, com o mínimo de bom senso, dê uma vaga para um projeto familiar de tamanha capacidade de derrubar palanques""

3. *Tem uma reportagem de 2015 que descreve os principais clãs do Tocantins, ocorre que já tá desatulizado a lista*:",1,5751
5745,"PESQUISAS DA SEMANA
IBOPE 57% x 43%
Datafolha 56% x 44%
Realtime 58% x 42%
CNT 57% x 43%
BTG 60% x 40%
XP 58% x 42%
Paraná 60% x 40%
        MÉDIA SIMPLES
Bolsonaro 58% x 42% Haddad",1,5745
9992,"Somos um movimento formado com o intuito de investigar e acabar com a farsa e a corrupção envolvendo times do futebol brasileiro. O amor pela camisa se foi e agora somente o dinheiro fala mais alto. Na europa já foi denunciado vários casos e recentemente uma máfia foi descorberta. Aqui no Brasil, temos visto com frequência casos como estes ocorrerem, e o mais recente na qual chamou muita atenção pelas evidências apresentadas, é a final da libertadores 2013 envolvendo os times ATTLÉTICO MG X OLÍMPIA. Investigaremos este caso e precisamos da ajuda de todos os torcedores honestos independentes de qual time seja, pois nosso objetivo é fazer com que tais informações cheguem ao Ministério Público, Commebol (talvez esteja envolvida) e CBF.",1,9992
8443,"manuela d’ávila: declaro guerra contra sérgio moro e sua bancada, agora pegaremos em armas para fazer revolução igual a 59 anos atrás. #lulalivre. internauta:, sra ex candidata a vice presidente, para tempo transcorrido usa-se “há” e não “a” e esse atrás é desnecessário, por favor, antes de pegar em armas, pegue em livros.",1,8443
13703,"Caixões enfileirados no Bérgamo (província no norte da Itália) esperando o sepultamento. Hoje já tivemos a informação de que não existem mais postos de terapia intensiva nessa região, mas as mortes continuam a subir. Estão morrendo em torno de 250 a 300 pessoas por dia na Itália por causa do Corona Vírus. Brasileiros, por favor, parem de brincar com isso ou iremos ver uma devastação no país!",1,13703
13577,"QUERIDOS PAPAIS Bolsonaro pediu e o Governo Federal, através do Presidente do Conselho Nacional antidrogas elaborou um gibizinho para ensinar as crianças a se protegerem das drogas e ajudarem a identificar os colegas que estejam envolvidos a fim de ajudá-los.Em parceria com Maurício de Sousa, que teve o maior prazer em atender ao presidente Bolsonaro, foi elaborado este gibi com a “Turma da Mônica”. Recomendo que imprimam e leiam com seus filhos, antes de dormir, e conversem com eles. Segue… e WhatsApp no telefone (61) 991779164",1,13577
12722,"O prêmio de filho da puta do ano ja tem dono. Colocaram laxante na cantina da escola. Vc acha que já aprontou na escola? Então supere o Joãozinho, que colocou laxante na comida da cantinaVc acha que já aprontou na escola? Então supere o Pedrinho, que colocou laxante na comida da cantinaVocê se acha zueiro? Então olha esse menino que colocou laxante na comida da escola…",1,12722
2865,"Vejam como o PT é uma máfia criminosa organizada.Quatro dias antes da 1a eleição do Lula,a  cúpula do partido se reúne num quarto de hotel.👇🏼👇🏼",1,2865
1857,"Os MENTIROSOS estão caindo. 

Em São Paulo esse já vai para o saco.",1,1857
16000,"*Urgente* no próximo fim de semana (dias 29 e 30) nas manifestações da esquerda (Juntos, PSOL) CONTRA Bolsonaro, a esquerda vai colocar black blocs disfarçados com camisas do Bolsonaro, pra agredir mulheres nas ruas e criar imagens de impacto contra Bolsonaro*DIVULGUEM ISSO EM TODAS AS REDES SOCIAIS, SÓ ASSIM ELES PENSARÃO ANTES DE FAZER ISSO E TODAS AS PESSOAS JÁ ESTARÃO SABENDO QUE É ARMAÇÃO DOS ESQUERDOPATAS*Panfleto distribuído na USP pelos Antifa estimulando a agressão a grupos de direita. Viralizem! Já estão se organizando para espalhar a quebradeira no Brasil como estão fazendo no Chile. É o Foro de São Paulo em ação.",1,16000
12768,"Em ato covarde, esquerdistas, atacam crianças do Colégio Militar, com spray de pimenta em desfile de 7 de setembro no Acre. Maldito…faça política sem atacar, principalmente as crianças. Ta ficando muito feio a cada dia! #Horror assim tratam nossas crianças.",1,12768
12635,"Enquete ONLINE para presidência Bolsonaro e Haddad decidirão a eleição no 2º turno, Vote no melhor presidente. Acesse [site].",1,12635
16176,“Lembrando que,1,16176
5996,General acusa “mecanismo” de ter mantido urna eletrônica descaradamente e faz séria advertência -,1,5996
13518,"Queria ser presidente por um dia. Faria uma lei que anulasse o carnaval em prol da nação. Argumentos lógicos não me faltam: Diminuição de acidentes  menor índice de HIV positivo  melhorar imagem do país no exterior  cortar semana ociosa para que aumentemos nossa renda  valorizar a imagem da mulher brasileira  investir os 2 bilhões por ano do carnaval em educação  diminuir consumo de drogas nesse período.…Acho que não teria o apoio popular pra isso. Já tivemos presidentes que afundaram a educação, a habitação, a reforma agrária, a inflação, a renda familiar, os empregos, e até mesmo presidente que roubou nossa poupança. Ninguém reclamou. Porém se eu acabasse com o carnaval certamente me matariam. Mesmo sabendo o risco que corro, aceitaria essa missão suicida, afinal, é melhor morrer no país do carnaval do que viver no carnaval desse pais.” Danilo Gentili",1,13518
68,Olha a cara de paisagem de Jacques Vagner ao ser perguntado sobre o uso do verde e amarelo na campanha Haddad... ele é o coordenador da campanha!!!,1,68
15711,"“ATENÇÃO SENHORES PAIS… O PSOL (um partido do demônio) entrou com pedido no STF para que volte a ideologia de gênero nas escolas, banheiros unissex e a volta dos Peladões com crianças, como arte. E o STF irá julgar essa aberração no próximo dia 11/11/ 2020. Que todos permaneçam atentos”.",1,15711
13797,"Barragem de Três Marias em Minas Gerais abre o vertedouro hoje após 16 anos. Com as intensas chuvas em Minas Gerais no últimos dias a direção da Barragem de Três Marias abriu o vertedouro hoje em caráter de urgência e segurança. Com à abertura do vertedouro e previsão de chuvas para minas gerais nós próximos dias foi emitido alerta aos ribeirinhos e familias já estão sendo retiradas de suas residências pela Defesa Civil com apoio da Polícia Militar e Marinha, deixando sobre aviso o Exército para apoio caso seja necessário. Volta a esperança de que os níveis das barragens ao longo do Rio São Francisco como a de Paulo Afonso, Sobrandinho e Xingo volte à níveis como no passado, trazendo de volta o mar de água doce em municípios do nordeste brasileiro. Foi emitido alerta para as próximas horas para a região central de Minas principalmente para a capital mineira e para algumas cidades do Norte de Minas como Montes Claros. O Governo de Minas determinou que famílias que residem as margens do Rio São Francisco principalmente em ilhas que deixem imediatamente as suas residências, pois com à abertura do vertedouro da Barragem de Três Marias o nível do Rio São Francisco pode superar níveis das cheias dos anos de 1979 e 1989.Ps.: Esse artigo é uma sugestão de leitores do Boatos.org. Se você quiser sugerir um tema ao Boatos.org, entre em contato com a gente pelo site, Facebook e WhatsApp no telefone (61) 99177-9164.",1,13797
12549,"MÉDICOS DA SANTA CASA DE JUIZ SE FORA AGRADECEM DOAÇÃO DE BOLSONARO… Campanha arrecadou $3.400.000,00. Foram gastos apenas $1.400.000,00. O restante (2 milhões) foi doado para a Sta.Casa de JF. aqui começou a nossa jornada. Ainda sem conhecer Jair, ele entrou na nossa vida. Nós mudamos a vida dele, e ele, a nossa. Entramos para a história como a honra de nosso trabalho. Que seja um incentivo para continuarmos nossa linda jornada como médicos",1,12549
12361,"Renan Calheiros é condenado à perda do mandato pela 14ª Vara Federal de Brasília. O senador reeleito por Alagoas, Renan Calheiros (PMDB-AL), foi condenado esta semana pela 14ª Vara Federal de Brasília à perda do mandato e suspensão de seus direitos políticos por oito anos por improbidade administrativa.A sentença foi dada pelo juiz de primeira instância Waldemar Carvalho, da 14ª Vara Federal do Distrito Federal, e obtida pelo UOL . O senador foi condenado por “enriquecimento ilícito” e “vantagem patrimonial indevida”. O caso ainda é segredo de Justiça, mas o UOL apurou que a sentença está relacionada ao caso Mônica Veloso, suposta amante do senador alagoano.O senador disse que vai recorrer e que a decisão sobre esse tema por um juiz de primeira instância “causa surpresa”. Ele argumentou que o Supremo Tribunal Federal já analisou o caso e não o recebeu por falta de provas.",1,12361
5351,"Ajudem a viralizar este vídeo ...é assim que eles ganham eleições,infiltrando mesários corruptos para enganar a população menos favorecida",1,5351
2809,TadeuVeneri deputado do PT pedindo voto fazendo boca de urna. Segue o video,1,2809
16551,"URGENTE!! Diretor presidente da Anvisa admite que população corre risco grave ao tomar a vacina. Ele declara em entrevista que foi tirado o direito da Anvisa de analisar todos os dados necessários para a liberação da vacina. Isso quer dizer que ninguém sabe o que estão tomando, e nem os benefícios ou riscos que se corre com a vacina. É um tiro no escuro. E você? Quer pagar pra ver?",1,16551
7242,"“alerta gatilho: mulher mata seu próprio marido com 1 machadadas após o flagrar ele estuprando sua filha de 5 anos. suzana chegou mais cedo do trabalho e ouviu os gritos de dores de sua filha, ao chegar no local seu marido ainda teria chamado ela para fazer sexo a 3!”., “mulher mata marido a machadadas após o flagrar estuprando sua filha de 5 anos. uma mulher de 36 anos, matou seu esposo com 1 machadadas pois o mesmo foi flagrado por ela, na cama estuprando sua filha de apenas 5 anos. o caso aconteceu na tarde de sexta-feira (22), na cidade de tarija, cidade ao sul da bolívia”., “uma mulher de 36 anos matou o seu companheiro a machadadas após flagrá-lo abusando sexualmente da sua filha, de apenas 5 anos. o caso aconteceu na última sexta-feira (22), na cidade de tarija, no sul da bolívia. segundo a mulher, identificada como suzana, ao chegar um pouco mais cedo do trabalho encontrou o seu marido na cama estuprando sua filha”.",1,7242
5217,"Bandido “petista” intimida repórter à não gravar matéria jornalística!!!😡😡😡
Compartilhe ao máximo, e veja a VERDADEIRA DITADURA criada por esses bandidos!!!😡😡😡",1,5217
12555,"ATENÇÃO!! Se receberem convite para um grupo chamado REAJA LGBT como sendo uma rede de apoio jurídico pra ameaçados e agredidos lgbt+ não entre nem divulgue ok? Tem um alerta da OAB sobre isso! Tenho recebido relatos de “grupos armadilha” pra grupos de extermínio de pessoas LGBT! É bom confirmar antes de repassar, agora todo cuidado será pouco, companheiras.",1,12555
7318,"“até o presidente da oms desistiu do isolamento”., “olha o presidente da oms fugindo da pandemia”., “exclusivo: presidente da oms desistiu do isolamento! – depois de tantas pesquisas para saber se é para ficar em casa ou não, presidente da oms desidiu deitar a manguaça!”., “até o tedros já saiu da quarentena e você aí, ainda naquela de ficar em casa assistir “live” e dançar na sala…se solta boneca!!!”.",1,7318
